ticker,date,gvkey,comp_name,fiscal_year,fiscal_quarter,assets,net_income,ebitda,revenue,rd_expense,cap_ex_ytd,sector_code
MSFT,2018-06-30,12141,MICROSOFT CORP,2018,4,258848.0,8873.0,12895.0,30085.0,3933.0,11632.0,45
MSFT,2018-09-30,12141,MICROSOFT CORP,2019,1,257619.0,8824.0,12792.0,29084.0,3977.0,3602.0,45
MSFT,2018-12-31,12141,MICROSOFT CORP,2019,2,258859.0,8420.0,13253.0,32471.0,4070.0,7309.0,45
MSFT,2019-03-31,12141,MICROSOFT CORP,2019,3,263281.0,8809.0,13267.0,30571.0,4316.0,9874.0,45
MSFT,2019-06-30,12141,MICROSOFT CORP,2019,4,286556.0,13187.0,15329.0,33717.0,4513.0,13925.0,45
MSFT,2019-09-30,12141,MICROSOFT CORP,2020,1,278955.0,10678.0,15657.0,33055.0,4565.0,3385.0,45
MSFT,2019-12-31,12141,MICROSOFT CORP,2020,2,282794.0,11649.0,17094.0,36906.0,4603.0,6930.0,45
MSFT,2020-03-31,12141,MICROSOFT CORP,2020,3,285449.0,10752.0,16093.0,35021.0,4887.0,10697.0,45
MSFT,2020-06-30,12141,MICROSOFT CORP,2020,4,301311.0,11202.0,16911.0,38033.0,5214.0,15441.0,45
MSFT,2020-09-30,12141,MICROSOFT CORP,2021,1,301001.0,13893.0,18521.0,37154.0,4926.0,4907.0,45
MSFT,2020-12-31,12141,MICROSOFT CORP,2021,2,304137.0,15463.0,20658.0,43076.0,4899.0,9081.0,45
MSFT,2021-03-31,12141,MICROSOFT CORP,2021,3,308879.0,15457.0,19984.0,41706.0,5204.0,14170.0,45
MSFT,2021-06-30,12141,MICROSOFT CORP,2021,4,333779.0,16458.0,22439.0,46152.0,5687.0,20622.0,45
MSFT,2021-09-30,12141,MICROSOFT CORP,2022,1,335418.0,20505.0,23450.0,45317.0,5599.0,5810.0,45
MSFT,2021-12-31,12141,MICROSOFT CORP,2022,2,340389.0,18765.0,25743.0,51728.0,5758.0,11675.0,45
MSFT,2022-03-31,12141,MICROSOFT CORP,2022,3,344607.0,16728.0,24137.0,49360.0,6306.0,17015.0,45
MSFT,2022-06-30,12141,MICROSOFT CORP,2022,4,364840.0,16740.0,24639.0,51865.0,6849.0,23886.0,45
MSFT,2022-09-30,12141,MICROSOFT CORP,2023,1,359784.0,17556.0,24308.0,50122.0,6628.0,6283.0,45
MSFT,2022-12-31,12141,MICROSOFT CORP,2023,2,364552.0,16425.0,25218.0,52747.0,6844.0,12557.0,45
MSFT,2023-03-31,12141,MICROSOFT CORP,2023,3,380088.0,18299.0,25901.0,52857.0,6984.0,19164.0,45
MSFT,2023-06-30,12141,MICROSOFT CORP,2023,4,411976.0,20081.0,28128.0,56189.0,6739.0,28107.0,45
MSFT,2023-09-30,12141,MICROSOFT CORP,2024,1,445785.0,22291.0,30816.0,56517.0,6659.0,9917.0,45
MSFT,2023-12-31,12141,MICROSOFT CORP,2024,2,470558.0,21870.0,32991.0,62020.0,7142.0,19652.0,45
MSFT,2024-03-31,12141,MICROSOFT CORP,2024,3,484275.0,21939.0,33608.0,61858.0,7653.0,30604.0,45
MSFT,2024-06-30,12141,MICROSOFT CORP,2024,4,512163.0,22036.0,34305.0,64727.0,8056.0,44477.0,45
MSFT,2024-09-30,12141,MICROSOFT CORP,2025,1,523013.0,24667.0,36652.0,65585.0,7544.0,14923.0,45
MSFT,2024-12-31,12141,MICROSOFT CORP,2025,2,533898.0,24108.0,38453.0,69632.0,7917.0,30727.0,45
MSFT,2025-03-31,12141,MICROSOFT CORP,2025,3,562624.0,25824.0,40740.0,70066.0,8198.0,47472.0,45
MSFT,2025-06-30,12141,MICROSOFT CORP,2025,4,619003.0,27233.0,45526.0,76441.0,8829.0,64551.0,45
MSFT,2025-09-30,12141,MICROSOFT CORP,2026,1,636351.0,27747.0,46561.0,77673.0,8146.0,19394.0,45
MSFT,2025-12-31,12141,MICROSOFT CORP,2026,2,665302.0,38458.0,47275.0,81273.0,8504.0,49270.0,45
NVDA,2017-10-31,117768,NVIDIA CORP,2017,3,9830.0,837.0,944.0,2636.0,463.0,177.0,45
NVDA,2005-01-31,117768,NVIDIA CORP,2004,4,1628.536,48.009,88.241,566.476,84.054,67.261,45
NVDA,2018-01-31,117768,NVIDIA CORP,2017,4,11241.0,1119.0,1127.0,2911.0,507.0,593.0,45
NVDA,2005-04-30,117768,NVIDIA CORP,2005,1,1635.094,65.522,103.706,583.846,87.835,13.504,45
NVDA,2005-07-31,117768,NVIDIA CORP,2005,2,1728.218,73.833,102.363,574.812,87.113,42.689,45
NVDA,2005-10-31,117768,NVIDIA CORP,2005,3,1805.508,64.447,108.252,583.415,88.829,56.155,45
NVDA,2006-01-31,117768,NVIDIA CORP,2005,4,1954.687,97.374,134.478,633.614,93.346,79.6,45
NVDA,2006-04-30,117768,NVIDIA CORP,2006,1,2200.828,92.064,125.54,681.807,123.202,20.667,45
NVDA,2006-07-31,117768,NVIDIA CORP,2006,2,2183.829,86.753,120.626,687.519,127.257,40.778,45
NVDA,2006-10-31,117768,NVIDIA CORP,2006,3,2531.153,106.511,160.144,820.572,140.732,69.564,45
NVDA,2007-01-31,117768,NVIDIA CORP,2006,4,2675.263,163.506,186.206,878.873,162.276,145.256,45
NVDA,2007-04-30,117768,NVIDIA CORP,2007,1,2800.868,132.259,172.58,844.28,158.321,37.627,45
NVDA,2007-07-31,117768,NVIDIA CORP,2007,2,3036.267,172.732,216.652,935.253,157.952,67.703,45
NVDA,2007-10-31,117768,NVIDIA CORP,2007,3,3475.263,235.661,280.871,1115.597,179.529,117.406,45
NVDA,2008-01-31,117768,NVIDIA CORP,2007,4,3747.671,256.993,303.435,1202.73,195.835,187.745,45
NVDA,2008-04-30,117768,NVIDIA CORP,2008,1,3807.458,176.805,244.337,1153.388,218.83,202.173,45
NVDA,2008-07-31,117768,NVIDIA CORP,2008,2,3960.049,-120.929,86.868,892.676,212.91,255.687,45
NVDA,2008-10-31,117768,NVIDIA CORP,2008,3,3648.898,61.748,118.938,897.655,212.36,364.695,45
NVDA,2009-01-31,117768,NVIDIA CORP,2008,4,3350.727,-147.665,-116.498,481.14,211.779,407.67,45
NVDA,2009-04-30,117768,NVIDIA CORP,2009,1,3178.704,-201.338,-40.066,664.231,301.797,20.777,45
NVDA,2009-07-31,117768,NVIDIA CORP,2009,2,3298.409,-105.302,58.269,776.52,192.855,38.433,45
NVDA,2009-10-31,117768,NVIDIA CORP,2009,3,3463.574,107.577,131.51,903.206,197.948,55.026,45
NVDA,2010-01-31,117768,NVIDIA CORP,2009,4,3585.918,131.076,182.196,982.488,216.251,77.601,45
NVDA,2010-04-30,117768,NVIDIA CORP,2010,1,3803.03,137.594,194.54,1001.813,218.105,17.08,45
NVDA,2010-07-31,117768,NVIDIA CORP,2010,2,3731.268,-140.961,65.264,811.208,210.635,54.724,45
NVDA,2010-10-31,117768,NVIDIA CORP,2010,3,3915.579,84.862,150.659,843.912,204.527,76.547,45
NVDA,2011-01-31,117768,NVIDIA CORP,2010,4,4495.246,171.651,169.171,886.376,215.563,97.89,45
NVDA,2011-04-30,117768,NVIDIA CORP,2011,1,4736.744,135.219,203.881,962.039,231.524,31.195,45
NVDA,2011-07-31,117768,NVIDIA CORP,2011,2,4864.424,151.573,233.751,1016.517,247.721,54.518,45
NVDA,2011-10-31,117768,NVIDIA CORP,2011,3,5089.043,178.273,255.89,1066.18,256.498,93.553,45
NVDA,2012-01-31,117768,NVIDIA CORP,2011,4,5552.928,116.025,186.564,953.194,266.862,138.735,45
NVDA,2012-04-30,117768,NVIDIA CORP,2012,1,5708.167,60.437,132.488,924.877,283.902,28.923,45
NVDA,2012-07-31,117768,NVIDIA CORP,2012,2,5891.881,119.046,220.739,1044.27,281.193,90.867,45
NVDA,2012-10-31,117768,NVIDIA CORP,2012,3,6075.144,209.08,314.031,1204.11,284.18,135.551,45
NVDA,2013-01-31,117768,NVIDIA CORP,2012,4,6412.245,173.973,246.347,1106.902,298.007,183.309,45
NVDA,2013-04-30,117768,NVIDIA CORP,2013,1,6279.527,77.891,147.471,954.739,327.161,65.667,45
NVDA,2013-07-31,117768,NVIDIA CORP,2013,2,5569.592,96.448,182.543,977.238,331.738,150.653,45
NVDA,2013-10-31,117768,NVIDIA CORP,2013,3,5711.373,118.734,210.526,1053.967,340.294,188.812,45
NVDA,2014-01-31,117768,NVIDIA CORP,2013,4,7250.894,146.917,232.345,1144.218,336.641,255.186,45
NVDA,2014-04-30,117768,NVIDIA CORP,2014,1,6864.663,136.516,206.442,1102.787,334.263,29.068,45
NVDA,2014-07-31,117768,NVIDIA CORP,2014,2,6933.719,127.976,218.786,1102.824,337.124,51.595,45
NVDA,2014-10-31,117768,NVIDIA CORP,2014,3,6885.869,172.967,268.795,1225.382,340.085,91.336,45
NVDA,2015-01-31,117768,NVIDIA CORP,2014,4,7201.368,193.128,285.091,1250.514,348.253,122.381,45
NVDA,2015-04-30,117768,NVIDIA CORP,2015,1,7291.0,134.0,230.0,1151.0,339.0,30.0,45
NVDA,2015-07-31,117768,NVIDIA CORP,2015,2,6979.0,26.0,227.0,1153.0,319.0,54.0,45
NVDA,2015-10-31,117768,NVIDIA CORP,2015,3,7174.0,246.0,301.0,1305.0,329.0,71.0,45
NVDA,2016-01-31,117768,NVIDIA CORP,2015,4,7370.0,208.0,337.0,1401.0,344.0,86.0,45
NVDA,2016-04-30,117768,NVIDIA CORP,2016,1,7108.0,208.0,307.0,1305.0,346.0,55.0,45
NVDA,2016-07-31,117768,NVIDIA CORP,2016,2,7461.0,261.0,365.0,1428.0,351.0,87.0,45
NVDA,2016-10-31,117768,NVIDIA CORP,2016,3,9612.0,543.0,688.0,2004.0,372.0,125.0,45
NVDA,2017-01-31,117768,NVIDIA CORP,2016,4,9841.0,654.0,779.0,2173.0,394.0,176.0,45
NVDA,2017-04-30,117768,NVIDIA CORP,2017,1,9410.0,507.0,601.0,1937.0,411.0,54.0,45
NVDA,2017-07-31,117768,NVIDIA CORP,2017,2,9402.0,584.0,737.0,2230.0,416.0,108.0,45
NVDA,2018-04-30,117768,NVIDIA CORP,2018,1,11460.0,1244.0,1354.0,3207.0,542.0,118.0,45
NVDA,2018-07-31,117768,NVIDIA CORP,2018,2,12882.0,1101.0,1216.0,3123.0,582.0,247.0,45
NVDA,2018-10-31,117768,NVIDIA CORP,2018,3,13657.0,1230.0,1141.0,3181.0,605.0,397.0,45
NVDA,2019-01-31,117768,NVIDIA CORP,2018,4,13292.0,566.0,399.0,2205.0,647.0,600.0,45
NVDA,2019-04-30,117768,NVIDIA CORP,2019,1,14021.0,394.0,460.0,2220.0,674.0,128.0,45
NVDA,2019-07-31,117768,NVIDIA CORP,2019,2,14775.0,553.0,665.0,2579.0,705.0,241.0,45
NVDA,2019-10-31,117768,NVIDIA CORP,2019,3,15810.0,898.0,1020.0,3014.0,712.0,344.0,45
NVDA,2020-01-31,117768,NVIDIA CORP,2019,4,17315.0,951.0,1097.0,3105.0,738.0,489.0,45
NVDA,2020-04-30,117768,NVIDIA CORP,2020,1,23254.0,917.0,1083.0,3080.0,735.0,155.0,45
NVDA,2020-07-31,117768,NVIDIA CORP,2020,2,25180.0,622.0,1259.0,3866.0,997.0,372.0,45
NVDA,2020-10-31,117768,NVIDIA CORP,2020,3,26881.0,1336.0,1738.0,4726.0,1046.0,845.0,45
NVDA,2021-01-31,117768,NVIDIA CORP,2020,4,28791.0,1457.0,1817.0,5003.0,1146.0,1128.0,45
NVDA,2021-04-30,117768,NVIDIA CORP,2021,1,30796.0,1912.0,2237.0,5661.0,1153.0,298.0,45
NVDA,2021-07-31,117768,NVIDIA CORP,2021,2,38650.0,2373.0,2730.0,6507.0,1245.0,481.0,45
NVDA,2021-10-31,117768,NVIDIA CORP,2021,3,40632.0,2464.0,2969.0,7103.0,1404.0,703.0,45
NVDA,2022-01-31,117768,NVIDIA CORP,2021,4,44187.0,3003.0,3279.0,7643.0,1466.0,976.0,45
NVDA,2022-04-30,117768,NVIDIA CORP,2022,1,45212.0,1618.0,3562.0,8288.0,1618.0,361.0,45
NVDA,2022-07-31,117768,NVIDIA CORP,2022,2,43476.0,656.0,877.0,6704.0,1825.0,794.0,45
NVDA,2022-10-31,117768,NVIDIA CORP,2022,3,40488.0,680.0,1023.0,5931.0,1944.0,1324.0,45
NVDA,2023-01-31,117768,NVIDIA CORP,2022,4,41182.0,1414.0,1720.0,6051.0,1952.0,1833.0,45
NVDA,2023-04-30,117768,NVIDIA CORP,2023,1,44460.0,2043.0,2524.0,7192.0,1875.0,248.0,45
NVDA,2023-07-31,117768,NVIDIA CORP,2023,2,49555.0,6189.0,7166.0,13507.0,2041.0,537.0,45
NVDA,2023-10-31,117768,NVIDIA CORP,2023,3,54148.0,9243.0,10789.0,18120.0,2294.0,815.0,45
NVDA,2024-01-31,117768,NVIDIA CORP,2023,4,65728.0,12285.0,14001.0,22103.0,2465.0,1069.0,45
NVDA,2024-04-30,117768,NVIDIA CORP,2024,1,77072.0,14881.0,17319.0,26044.0,2720.0,369.0,45
NVDA,2024-07-31,117768,NVIDIA CORP,2024,2,85227.0,16599.0,19075.0,30040.0,3090.0,1346.0,45
NVDA,2024-10-31,117768,NVIDIA CORP,2024,3,96013.0,19309.0,22346.0,35082.0,3390.0,2159.0,45
NVDA,2025-01-31,117768,NVIDIA CORP,2024,4,111601.0,22091.0,24577.0,39331.0,3714.0,3236.0,45
NVDA,2025-04-30,117768,NVIDIA CORP,2025,1,125254.0,18775.0,26787.0,44062.0,3989.0,1227.0,45
NVDA,2025-07-31,117768,NVIDIA CORP,2025,2,140740.0,26422.0,28929.0,46743.0,4291.0,3122.0,45
NVDA,2025-10-31,117768,NVIDIA CORP,2025,3,161148.0,31910.0,36761.0,57006.0,4705.0,4758.0,45
NVDA,2026-01-31,117768,NVIDIA CORP,2025,4,206803.0,42960.0,45111.0,68127.0,5512.0,6042.0,45
TM,2005-03-31,19661,TOYOTA MOTOR CORP,2004,4,226604.0,2331.124,,39619.598,7032.0,17909.0,25
TM,2005-06-30,19661,TOYOTA MOTOR CORP,2005,1,226342.322,2406.447,,44917.365,,,25
TM,2005-09-30,19661,TOYOTA MOTOR CORP,2005,2,231773.254,2629.478,,42938.227,3293.918,11839.191,25
TM,2005-12-31,19661,TOYOTA MOTOR CORP,2005,3,233671.523,3372.701,,45244.206,,,25
TM,2006-03-31,19661,TOYOTA MOTOR CORP,2005,4,244587.0,3272.374,,45983.202,6918.0,23591.0,25
TM,2006-06-30,19661,TOYOTA MOTOR CORP,2006,1,251011.686,3244.293,,49236.853,,,25
TM,2006-09-30,19661,TOYOTA MOTOR CORP,2006,2,254664.352,3342.841,14826.546,47990.785,3332.672,12486.236,25
TM,2006-12-31,19661,TOYOTA MOTOR CORP,2006,3,260602.094,3585.708,,51643.287,,,25
TM,2007-03-31,19661,TOYOTA MOTOR CORP,2006,4,275941.0,3754.158,15849.454,53993.075,,24022.0,25
TM,2007-06-30,19661,TOYOTA MOTOR CORP,2007,1,277046.228,3983.637,,52861.958,,,25
TM,2007-09-30,19661,TOYOTA MOTOR CORP,2007,2,294778.469,4213.371,17626.146,60317.209,,12382.525,25
TM,2007-12-31,19661,TOYOTA MOTOR CORP,2007,3,308833.078,4345.092,,63368.967,,,25
TM,2008-03-31,19661,TOYOTA MOTOR CORP,2007,4,323968.0,4603.9,19917.854,85845.866,9571.0,27548.0,25
TM,2008-06-30,19661,TOYOTA MOTOR CORP,2008,1,321232.0,3323.0,7200.0,58402.0,,6340.0,25
TM,2008-09-30,19661,TOYOTA MOTOR CORP,2008,2,317646.0,1442.0,5582.0,59300.0,,12927.0,25
TM,2008-12-31,19661,TOYOTA MOTOR CORP,2008,3,325069.0,-1153.0,1838.0,68975.0,,20123.0,25
TM,2009-03-31,19661,TOYOTA MOTOR CORP,2008,4,295857.0,-8060.0,-4092.0,22318.0,9204.0,23668.0,25
TM,2009-06-30,19661,TOYOTA MOTOR CORP,2009,1,304963.0,-807.0,1450.0,39785.0,,4030.0,25
TM,2009-09-30,19661,TOYOTA MOTOR CORP,2009,2,318904.0,181.0,4691.0,53830.0,,7743.0,25
TM,2009-12-31,19661,TOYOTA MOTOR CORP,2009,3,317496.0,1671.0,5666.0,53254.0,,11131.0,25
TM,2010-03-31,19661,TOYOTA MOTOR CORP,2009,4,324939.0,1198.0,4918.0,56032.0,7766.0,15392.0,25
TM,2010-06-30,19661,TOYOTA MOTOR CORP,2010,1,336553.0,2152.0,5704.0,55055.0,,5117.0,25
TM,2010-09-30,19661,TOYOTA MOTOR CORP,2010,2,352422.0,1310.0,5170.0,60813.0,,10700.0,25
TM,2010-12-31,19661,TOYOTA MOTOR CORP,2010,3,357957.0,1225.0,5071.0,59859.0,,15388.0,25
TM,2011-03-31,19661,TOYOTA MOTOR CORP,2010,4,360297.0,245.0,4160.0,53776.0,10924.0,20435.0,25
TM,2011-06-30,19661,TOYOTA MOTOR CORP,2011,1,363156.0,14.0,1839.0,42672.0,,4587.0,25
TM,2011-09-30,19661,TOYOTA MOTOR CORP,2011,2,368478.0,1045.0,4508.0,61377.0,,8978.0,25
TM,2011-12-31,19661,TOYOTA MOTOR CORP,2011,3,373625.0,1052.0,5461.0,63282.0,,13229.0,25
TM,2012-03-31,19661,TOYOTA MOTOR CORP,2011,4,371933.0,1330.0,5465.0,58171.0,9463.0,18591.0,25
TM,2012-06-30,19661,TOYOTA MOTOR CORP,2012,1,376266.0,3638.0,7597.0,68933.0,,5501.0,25
TM,2012-09-30,19661,TOYOTA MOTOR CORP,2012,2,386302.0,3398.0,7889.0,71061.0,,10813.0,25
TM,2012-12-31,19661,TOYOTA MOTOR CORP,2012,3,371157.0,445.0,3182.0,47299.0,,15496.0,25
TM,2013-03-31,19661,TOYOTA MOTOR CORP,2012,4,376841.0,2737.0,7097.0,47034.0,8575.0,20966.0,25
TM,2013-06-30,19661,TOYOTA MOTOR CORP,2013,1,374642.0,5667.0,9587.0,63051.0,,6484.0,25
TM,2013-09-30,19661,TOYOTA MOTOR CORP,2013,2,389121.0,4513.0,9242.0,64505.0,,13297.0,25
TM,2013-12-31,19661,TOYOTA MOTOR CORP,2013,3,384970.0,4320.0,7492.0,54131.0,,18438.0,25
TM,2014-03-31,19661,TOYOTA MOTOR CORP,2013,4,402384.0,3204.0,8084.0,67797.0,8842.0,26012.0,25
TM,2014-06-30,19661,TOYOTA MOTOR CORP,2014,1,409318.0,5803.0,9960.0,63100.0,,7862.0,25
TM,2014-09-30,19661,TOYOTA MOTOR CORP,2014,2,399271.0,4473.0,8279.0,54952.0,,14204.0,25
TM,2014-12-31,19661,TOYOTA MOTOR CORP,2014,3,389839.0,4133.0,7898.0,49788.0,,19803.0,25
TM,2015-03-31,19661,TOYOTA MOTOR CORP,2014,4,397881.0,3708.0,8538.0,59190.0,8374.0,27989.0,25
TM,2015-06-30,19661,TOYOTA MOTOR CORP,2015,1,399848.0,5294.0,9317.0,57229.0,2176.0,8662.0,25
TM,2015-09-30,19661,TOYOTA MOTOR CORP,2015,2,405430.0,5207.0,10448.0,60386.0,2246.0,17146.0,25
TM,2015-12-31,19661,TOYOTA MOTOR CORP,2015,3,406776.0,5181.0,9628.0,60579.0,2231.0,25346.0,25
TM,2016-03-31,19661,TOYOTA MOTOR CORP,2015,4,421879.0,4890.0,10457.0,74458.0,2737.0,36108.0,25
TM,2016-06-30,19661,TOYOTA MOTOR CORP,2016,1,433243.0,5376.0,9969.0,64115.0,2667.0,9342.0,25
TM,2016-09-30,19661,TOYOTA MOTOR CORP,2016,2,432527.0,3973.0,8645.0,65028.0,2593.0,17697.0,25
TM,2016-12-31,19661,TOYOTA MOTOR CORP,2016,3,411984.0,2919.0,4765.0,43444.0,1538.0,22351.0,25
TM,2017-03-31,19661,TOYOTA MOTOR CORP,2016,4,437575.0,4168.0,8982.0,75121.0,2515.0,31787.0,25
TM,2017-06-30,19661,TOYOTA MOTOR CORP,2017,1,440000.0,5454.0,8673.0,62701.0,2439.0,7763.0,25
TM,2017-09-30,19661,TOYOTA MOTOR CORP,2017,2,446138.0,4057.0,8468.0,63286.0,2449.0,15732.0,25
TM,2017-12-31,19661,TOYOTA MOTOR CORP,2017,3,454490.0,8354.0,9935.0,67437.0,2344.0,23262.0,25
TM,2018-03-31,19661,TOYOTA MOTOR CORP,2017,4,473712.0,5619.0,11851.0,83220.0,2789.0,33886.0,25
TM,2018-06-30,19661,TOYOTA MOTOR CORP,2018,1,460564.0,5930.0,9889.0,66426.0,2422.0,9272.0,25
TM,2018-09-30,19661,TOYOTA MOTOR CORP,2018,2,462770.0,5018.0,8855.0,62881.0,2430.0,16939.0,25
TM,2018-12-31,19661,TOYOTA MOTOR CORP,2018,3,465618.0,2025.0,10965.0,75544.0,2453.0,25998.0,25
TM,2019-03-31,19661,TOYOTA MOTOR CORP,2018,4,468714.0,4019.0,8736.0,67925.0,2161.0,33742.0,25
TM,2019-06-30,19661,TOYOTA MOTOR CORP,2019,1,483546.0,6337.0,10579.0,70940.0,2759.0,9264.0,25
TM,2019-09-30,19661,TOYOTA MOTOR CORP,2019,2,483307.0,5459.0,9667.0,70477.0,2648.0,17734.0,25
TM,2019-12-31,19661,TOYOTA MOTOR CORP,2019,3,495050.0,6727.0,9682.0,68654.0,2625.0,25616.0,25
TM,2020-03-31,19661,TOYOTA MOTOR CORP,2019,4,489584.0,772.0,7695.0,68082.0,2287.0,33412.0,25
TM,2020-06-30,19661,TOYOTA MOTOR CORP,2020,1,518702.0,1473.0,3820.0,42678.0,2604.0,6911.0,25
TM,2020-09-30,19661,TOYOTA MOTOR CORP,2020,2,535551.0,4495.0,8797.0,65176.0,2778.0,14886.0,25
TM,2020-12-31,19661,TOYOTA MOTOR CORP,2020,3,555826.0,8098.0,13503.0,79227.0,2603.0,24431.0,25
TM,2021-03-31,19661,TOYOTA MOTOR CORP,2020,4,562983.0,6234.0,8617.0,58977.0,1874.0,31550.0,25
TM,2021-06-30,19661,TOYOTA MOTOR CORP,2021,1,555528.0,8090.0,12951.0,71505.0,2529.0,9682.0,25
TM,2021-09-30,19661,TOYOTA MOTOR CORP,2021,2,553691.0,5578.0,10528.0,67291.0,2403.0,17560.0,25
TM,2021-12-31,19661,TOYOTA MOTOR CORP,2021,3,552554.0,6450.0,10173.0,63290.0,2406.0,23304.0,25
TM,2022-03-31,19661,TOYOTA MOTOR CORP,2021,4,557408.0,3352.0,6020.0,56320.0,1920.0,28691.0,25
TM,2022-06-30,19661,TOYOTA MOTOR CORP,2022,1,529346.0,5422.0,7963.0,62484.0,2224.0,6127.0,25
TM,2022-09-30,19661,TOYOTA MOTOR CORP,2022,2,514797.0,2672.0,6950.0,59914.0,1578.0,11504.0,25
TM,2022-12-31,19661,TOYOTA MOTOR CORP,2022,3,542802.0,6307.0,12635.0,85864.0,2605.0,18971.0,25
TM,2023-03-31,19661,TOYOTA MOTOR CORP,2022,4,558933.0,4039.0,8295.0,71225.0,2933.0,25257.0,25
TM,2023-06-30,19661,TOYOTA MOTOR CORP,2023,1,554218.0,9070.0,11251.0,72946.0,2039.0,7572.0,25
TM,2023-09-30,19661,TOYOTA MOTOR CORP,2023,2,560118.0,8266.0,12713.0,74222.0,2038.0,14371.0,25
TM,2023-12-31,19661,TOYOTA MOTOR CORP,2023,3,597573.0,10667.0,17011.0,94202.0,2294.0,23342.0,25
TM,2024-03-31,19661,TOYOTA MOTOR CORP,2023,4,595788.0,4690.0,8216.0,56776.0,1816.0,31167.0,25
TM,2024-06-30,19661,TOYOTA MOTOR CORP,2024,1,584573.0,8289.0,11712.0,73589.0,1894.0,8913.0,25
TM,2024-09-30,19661,TOYOTA MOTOR CORP,2024,2,622411.0,5023.0,13362.0,88924.0,2570.0,19493.0,25
TM,2024-12-31,19661,TOYOTA MOTOR CORP,2024,3,602166.0,12768.0,9052.0,64385.0,1746.0,27079.0,25
TM,2025-03-31,19661,TOYOTA MOTOR CORP,2024,4,625056.0,5741.0,12931.0,93884.0,2648.0,32746.0,25
TM,2025-06-30,19661,TOYOTA MOTOR CORP,2025,1,647866.0,5832.0,11907.0,84932.0,2466.0,8134.0,25
TM,2025-09-30,19661,TOYOTA MOTOR CORP,2025,2,659342.0,6152.0,9291.0,81505.0,1855.0,15971.0,25
TM,2025-12-31,19661,TOYOTA MOTOR CORP,2025,3,652760.0,7347.0,10323.0,76488.0,2588.0,22913.0,25
TSLA,2008-03-31,184996,TESLA INC,2008,1,,,,,,,25
TSLA,2008-06-30,184996,TESLA INC,2008,2,,,,,,,25
TSLA,2008-09-30,184996,TESLA INC,2008,3,,,,,,,25
TSLA,2008-12-31,184996,TESLA INC,2008,4,51.699,-82.782,-74.347,14.742,53.714,10.63,25
TSLA,2009-03-31,184996,TESLA INC,2009,1,,-16.016,-15.222,20.886,7.941,,25
TSLA,2009-06-30,184996,TESLA INC,2009,2,,-10.867,-6.402,26.945,1.941,,25
TSLA,2009-09-30,184996,TESLA INC,2009,3,,-4.615,-2.343,45.527,1.257,,25
TSLA,2009-12-31,184996,TESLA INC,2009,4,130.424,-24.242,-20.99,18.585,8.143,11.884,25
TSLA,2010-03-31,184996,TESLA INC,2010,1,145.32,-29.519,-23.857,20.812,13.265,5.472,25
TSLA,2010-06-30,184996,TESLA INC,2010,2,147.974,-38.517,-28.879,28.405,15.416,17.672,25
TSLA,2010-09-30,184996,TESLA INC,2010,3,361.621,-34.934,-34.724,31.241,26.698,23.055,25
TSLA,2010-12-31,184996,TESLA INC,2010,4,386.082,-51.358,-48.755,36.286,37.617,40.203,25
TSLA,2011-03-31,184996,TESLA INC,2011,1,407.289,-48.941,-43.829,49.03,41.162,20.476,25
TSLA,2011-06-30,184996,TESLA INC,2011,2,646.155,-58.903,-54.421,58.171,52.531,74.79,25
TSLA,2011-09-30,184996,TESLA INC,2011,3,700.25,-65.078,-60.196,57.666,54.083,143.634,25
TSLA,2011-12-31,184996,TESLA INC,2011,4,713.448,-81.489,-76.123,39.375,61.205,197.896,25
TSLA,2012-03-31,184996,TESLA INC,2012,1,761.1,-89.873,-84.6,30.167,68.391,67.987,25
TSLA,2012-06-30,184996,TESLA INC,2012,2,776.869,-105.603,-101.827,26.653,74.854,129.273,25
TSLA,2012-09-30,184996,TESLA INC,2012,3,809.177,-110.806,-100.94,50.104,61.901,197.745,25
TSLA,2012-12-31,184996,TESLA INC,2012,4,1114.19,-89.931,-78.091,306.332,68.832,239.228,25
TSLA,2013-03-31,184996,TESLA INC,2013,1,1143.778,11.248,12.266,561.792,54.859,57.727,25
TSLA,2013-06-30,184996,TESLA INC,2013,2,1887.844,-30.502,10.406,405.139,52.312,98.242,25
TSLA,2013-09-30,184996,TESLA INC,2013,3,2166.209,-38.496,-2.104,431.346,56.352,174.79,25
TSLA,2013-12-31,184996,TESLA INC,2013,4,2416.93,-16.264,24.232,615.219,68.453,264.224,25
TSLA,2014-03-31,184996,TESLA INC,2014,1,4500.41,-49.802,0.299,620.542,81.545,141.364,25
TSLA,2014-06-30,184996,TESLA INC,2014,2,5054.463,-61.9,25.962,769.349,107.717,317.049,25
TSLA,2014-09-30,184996,TESLA INC,2014,3,5437.533,-74.709,25.843,851.804,135.873,601.224,25
TSLA,2014-12-31,184996,TESLA INC,2014,4,5849.251,-107.629,-6.862,956.661,139.565,969.885,25
TSLA,2015-03-31,184996,TESLA INC,2015,1,6120.03,-154.181,-25.334,939.88,167.154,426.06,25
TSLA,2015-06-30,184996,TESLA INC,2015,2,6468.185,-184.227,-78.799,954.976,181.712,831.225,25
TSLA,2015-09-30,184996,TESLA INC,2015,3,7547.497,-229.858,-73.296,936.789,178.791,1223.628,25
TSLA,2015-12-31,184996,TESLA INC,2015,4,8092.46,-320.397,-116.61,1214.38,190.243,1634.85,25
